,sigma,n_train,n_test,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,MAE,MAE_sd,MSqE,MSqE_sd,R2,R2_sd
0,1.112742405836853,201,180,LinReg,ratio,5,50,0.8948556401842295,0.11782383204985289,0.043472507413188026,0.27361910304949005,0.0009857466252600944,0.09620197738685804,0.0005944029038621758,0.9999713504683075,1.7701678587681327e-07
1,1.2513773875286183,339,167,LinReg,ratio,5,50,0.9184406141329072,0.10298918449429528,0.03552091823294344,0.3274335234676559,0.0004992056753001742,0.1389092510509517,0.0005817638784059611,0.9999591374938493,1.7113568663991595e-07
2,2.1765251593337975,558,131,LinReg,ratio,5,50,0.9346138705952665,0.09609930245434017,0.026879707261683355,0.5662986496432575,0.0013551778257886876,0.41236958897108345,0.0013626721586861873,0.999871056603326,4.2609246994196896e-07
3,2.584090909252157,271,112,LinReg,ratio,5,50,0.8964408803051347,0.12342402639457084,0.041261462977991034,0.6662945007276808,0.0008462973158276224,0.6010185627393878,0.0036408494827814063,0.9998454179499793,9.36426945452217e-07
4,3.7530272248295082,669,118,LinReg,ratio,5,50,0.9290702162781667,0.10805731602963704,0.030927643136551053,0.9289256258862265,0.0028106996510708763,1.1243954583519344,0.004832060327122061,0.999669542136169,1.4201341011655055e-06
5,5.002830582158124,478,165,LinReg,ratio,5,50,0.9153298324097582,0.10005339626157685,0.03626487515786046,1.2403515300376688,0.0016328815105829237,2.0853435332065575,0.0030939841451467277,0.9994137490072551,8.69809337283084e-07
6,7.49093228721347,926,169,LinReg,ratio,5,50,0.9273614104872384,0.11190925544269904,0.03030246966987601,1.8544673751385525,0.00146182342123586,4.677836842852216,0.01133857232302654,0.9985965574607047,3.401793450173529e-06
7,8.012037689657669,368,186,LinReg,ratio,5,50,0.9104667667267383,0.1243859511020727,0.034197436607032165,2.1132204841340516,0.007385411589172427,5.996038555121768,0.04469359912712779,0.9981877761544232,1.3508052914977858e-05
8,8.038774638615331,941,165,LinReg,ratio,5,50,0.9321695123175607,0.10851338152894262,0.027031653137116595,2.0119817294123585,0.006705799863383241,5.541362619735881,0.031125477288867852,0.9983186682790633,9.443932095093038e-06
9,8.709098743474142,426,154,LinReg,ratio,5,50,0.9173057611696506,0.11548334943491971,0.031785957437054056,2.121680950652038,0.005350157047157556,5.978266026693064,0.02230284370766801,0.9982029940205873,6.704008038725473e-06
10,9.039637503015074,483,197,LinReg,ratio,5,50,0.9208770155933796,0.09815535252670939,0.03383580292552972,2.188760589596536,0.002820665525439492,6.511849519075227,0.010264866380243386,0.9980322645894741,3.101813240856342e-06
11,9.753203696249711,522,165,LinReg,ratio,5,50,0.9214531232704971,0.10994938198461311,0.03230043082283062,2.5659879328994686,0.009305504893043676,8.849975228730898,0.08020989131588528,0.9972479587750368,2.4942547503920296e-05
12,11.246478155173245,273,115,LinReg,ratio,5,50,0.9132404621939834,0.1054252412443626,0.03772926455642671,3.0142325806128825,0.01294468505364843,11.54016942126066,0.10107651147258619,0.9964252152323618,3.131035259434867e-05
13,12.739745843314276,332,176,LinReg,ratio,5,50,0.8902515723174981,0.13051516868794016,0.04125544082084682,2.984385271019308,0.008859548330592236,12.637730937716853,0.10282274643837457,0.9962215017439031,3.074250987136787e-05
14,13.515639750827257,341,181,LinReg,ratio,5,50,0.9066282322645964,0.11210310378947075,0.0384997133902396,3.259496565565391,0.007722199562563111,14.229115222244538,0.06623037482259908,0.9960804446882546,1.8243834095107003e-05
15,16.82972485017892,262,148,LinReg,ratio,5,50,0.8987451295903535,0.11839238576427698,0.042266550205014304,4.034634019271609,0.019549219795021815,22.157455573785313,0.15886101845725084,0.9930650810992576,4.972088405284947e-05
16,17.096440078133714,785,175,LinReg,ratio,5,50,0.9426657899174478,0.07483589744093996,0.02654866046645327,4.293885162585111,0.011017331610376638,24.30060035464982,0.16476524765701647,0.9929533300902138,4.777850324265751e-05
17,19.998886187602693,210,198,LinReg,ratio,5,50,0.9000306331868885,0.11823762010600983,0.041834221521607755,5.089967022184347,0.02284644053140057,34.908982926915115,0.38246132881106837,0.9893882061119708,0.0001162623614667289
18,20.326532631795658,983,164,LinReg,ratio,5,50,0.9439635497596542,0.10041034426572154,0.0228340106900917,5.775671610701242,0.012319293941005107,42.94172946338238,0.22332755362456175,0.9886208119762105,5.917987597015285e-05
19,22.725149961906077,838,141,LinReg,ratio,5,50,0.9336128363675157,0.0983568773872157,0.02967161353986262,5.476429476955649,0.0013046119038790701,41.14150876031482,0.07638252601605669,0.9881582274406944,2.1985204914504788e-05
20,22.817600404976947,762,132,LinReg,ratio,5,50,0.9443940479691175,0.06438153031833284,0.026918552177870408,5.539119334266923,0.001898856642338299,41.04375034515656,0.06482435081614682,0.9870422012359483,2.0465500492085982e-05
21,23.53367479344397,183,175,LinReg,ratio,5,50,0.8935707804762888,0.12800378546540475,0.041726755538096585,6.770857764125049,0.05253244235588507,58.38961931321873,1.0242854179241805,0.9831732163728784,0.0002951796792400768
22,23.78085433937394,804,179,LinReg,ratio,5,50,0.9302400820830392,0.10337272470554759,0.028932019744546025,6.058440275739382,0.0168590218700568,49.27864936150833,0.2861196508444197,0.9851067171141171,8.647276162086492e-05
23,24.414647273423462,488,118,LinReg,ratio,5,50,0.9320246843645238,0.09169577537550883,0.03029197587614351,6.4326821517081765,0.026091098090701512,53.69223252917597,0.4205361928710207,0.9842767743486104,0.00012314975823541138
24,27.67885805548337,771,101,LinReg,ratio,5,50,0.9471656186823953,0.08758268935531546,0.021934998085028933,7.37193458083702,0.01889890949252467,67.45692687455458,0.41423298015261895,0.979844937815768,0.00012376625886414305
25,27.870627713526197,141,111,LinReg,ratio,5,50,0.857335175972563,0.16588945451922396,0.04882373180140588,7.172886969465545,0.04368641069396941,70.49605993333954,1.1980259346539124,0.9773237351126323,0.0003853655574770752
26,28.979825476570397,458,125,LinReg,ratio,5,50,0.9224487772863482,0.0905542727285237,0.036955112864724374,7.469871883740174,0.031550601728575725,73.7041778503201,0.4965632233967721,0.9770729450487418,0.00015446522356862973
27,29.041273388997237,454,143,LinReg,ratio,5,50,0.9196398122817688,0.10178139233425193,0.035938515188633696,7.293894535958287,0.021996983267080092,71.40190044520621,0.5384742355547382,0.9784867322039357,0.00016224134593812535
28,30.77764764616975,496,115,LinReg,ratio,5,50,0.922570071052283,0.10478297288361378,0.03174722106797376,7.953907684014879,0.024275540623304937,86.54005130668878,0.8528189546797293,0.9706468282670917,0.00028926422917267933
29,32.43489410442879,340,147,LinReg,ratio,5,50,0.9261928907126907,0.10227837165057474,0.030096472776266623,8.786047112428696,0.025038485327473364,98.95785088264168,0.722286241317658,0.9708557625900356,0.00021272169420774513
30,33.222519314312464,239,193,LinReg,ratio,5,50,0.8913080305204273,0.13028580350845542,0.04210274430495233,8.188946358783777,0.011421196360294147,88.94844443799882,0.585743664074744,0.9753116779074267,0.0001625776407190757
31,33.3172166377153,517,191,LinReg,ratio,5,50,0.9080944775507105,0.1260900059284281,0.03513098664809296,7.789318443111077,0.032302229546986465,82.92327019443407,0.44680624043826156,0.9752527158021547,0.00013334304095304162
32,34.37077996633633,642,158,LinReg,ratio,5,50,0.9327866899404073,0.08994098910398957,0.03024703018390078,8.58996664036651,0.019536562024392534,96.62006065825096,0.18342969781608895,0.9700859116419369,5.6790817047521914e-05
33,35.3217382261125,377,148,LinReg,ratio,5,50,0.9157325422836587,0.10254713839316602,0.03526069040563939,8.796877591257381,0.012447435146156921,101.94037559146176,0.3728545939848062,0.9760991151338692,8.741928476262328e-05
34,36.25845513215435,467,189,LinReg,ratio,5,50,0.9152550066198607,0.10778038312486758,0.03481838545049969,9.090812298326238,0.019467005422691593,111.1383083354237,0.612714478763392,0.9689064402615343,0.00017142130857843857
35,36.90039242962875,737,125,LinReg,ratio,5,50,0.9317932984961611,0.10054984250705437,0.028064819487923616,9.452543538126926,0.010851441031766341,117.74157907106394,0.07464528551411405,0.969402837672143,1.9397853637633315e-05
36,37.12483805618378,638,112,LinReg,ratio,5,50,0.9345456421977941,0.09231482909055021,0.028361788043704032,9.577852631924259,0.051808424502095565,119.45498364955108,1.065645049132918,0.9629316435335139,0.00033068281741926075
37,37.84865939303186,560,121,LinReg,ratio,5,50,0.914001086534297,0.11545961043573078,0.03615095162749144,8.706672402319633,0.018922137403853498,104.83539687127876,0.45285551386614403,0.9692495778174384,0.0001328320267264589
38,37.91595176452961,211,152,LinReg,ratio,5,50,0.8903914007103745,0.11929652171779075,0.045149512821554875,9.231217179869782,0.013568575282769444,113.23878692397294,0.38496381903377186,0.970583396331239,0.0001000039685954251
39,39.34066464745747,405,188,LinReg,ratio,5,50,0.9026579966472896,0.12660118799388748,0.0392857778530876,9.370204244054985,0.04292688690384161,119.60989184605775,0.7187322378725971,0.9671129505360732,0.00019761728978616777
40,39.597965226765155,294,155,LinReg,ratio,5,50,0.8957311387314641,0.1328455201191849,0.038407747462462796,10.23253088586189,0.07196795865905646,140.4248931483732,2.0772383239387726,0.9653526551809105,0.0005125216111426174
41,39.93431352440191,333,194,LinReg,ratio,5,50,0.9140214024967763,0.10123734262796749,0.037441126447723176,10.638601293885836,0.045173022382954446,148.3530297620708,1.3199630870815502,0.9561880344943111,0.00038981460191778806
42,40.29496945829221,555,104,LinReg,ratio,5,50,0.9390140434354116,0.07821200264337731,0.027305730836314913,10.887228285501296,0.011799565314693472,151.11145551205524,0.1462988141059123,0.9533766360620655,4.5138489538300075e-05
43,41.071983452637106,902,144,LinReg,ratio,5,50,0.9272075675881634,0.12024854229725454,0.028465934569460644,10.921797109486953,0.020248011014214553,159.91766874353684,0.7529095170308672,0.9505016430566589,0.00023304356743594063
44,41.89015863768324,626,153,LinReg,ratio,5,50,0.9310163401407806,0.09809330362889655,0.0285149953607066,10.574154655321772,0.029999513221737474,146.41816692890973,0.4901323984747002,0.9617768355914615,0.00012795141232676313
45,42.162886368146594,701,107,LinReg,ratio,5,50,0.9416469304634965,0.08460355362519048,0.026121634750591885,10.745030047644658,0.04031091377142775,146.73392602722123,0.3886601736321635,0.9551072203612611,0.0001189093483805913
46,43.92791174097871,994,111,LinReg,ratio,5,50,0.9491954209189969,0.08585214170866758,0.021450358101340817,11.678248574155429,0.018600446705812467,175.68446655432197,0.5730739561603267,0.9450875170223161,0.0001791217771257986
47,45.685505301943564,592,199,LinReg,ratio,5,50,0.9177853328335397,0.12199077762286281,0.03149560243136685,10.56274570052754,0.012299799672044039,148.28922851272492,0.27784872403554695,0.9567605111558782,8.101759597635125e-05
48,47.16239666111952,339,105,LinReg,ratio,5,50,0.9145956837936025,0.10235216215775447,0.035743470748703224,12.520482054209639,0.01083185765843968,204.44225771948422,1.125292018088831,0.9493211743759672,0.00027894662579538466
49,48.71504205438877,508,102,LinReg,ratio,5,50,0.9201003224521207,0.10476555058976257,0.033792821350930535,12.106736045524602,0.030268306989383837,197.32379813567334,0.7951611928641688,0.9483095701052694,0.00020829836179463756
50,50.2645640447443,930,115,LinReg,ratio,5,50,0.9245855107592797,0.10838649540637933,0.031014789509208447,11.420004612455745,0.037476932227048246,182.10794815802208,0.7144910286588336,0.9558295781646527,0.00017330034439818668
51,50.97243221838307,753,185,LinReg,ratio,5,50,0.9309594259205621,0.09529959510574583,0.029064094394799223,12.341306408893972,0.008979281427853,210.29522540160815,0.32220696198626814,0.9420355219476803,8.881113843973618e-05
52,51.637179288085925,747,121,LinReg,ratio,5,50,0.936330590719831,0.09166312747118482,0.028259517458550865,13.205659787494987,0.005984597094617118,231.41245479639647,0.32477197608447994,0.9326699606429608,9.449322834015591e-05
53,54.30106065580234,375,190,LinReg,ratio,5,50,0.916600531931389,0.10945359052238679,0.03507717955434909,14.14637501369675,0.05575254559249706,264.7091393279313,1.6002355869810325,0.9171747003331465,0.0005007004758723966
54,57.26224267051179,900,175,LinReg,ratio,5,50,0.9469296255696755,0.07190141775650968,0.026010055725371246,15.370264207261712,0.020405505249952244,304.1792194169099,0.9018702911382722,0.9147426448709047,0.00025278214547118675
55,57.69962827436558,999,124,LinReg,ratio,5,50,0.9298585746221822,0.11106325548763969,0.02699309088148398,13.682460212877107,0.019833850138049017,255.60334754911815,0.6677397725740425,0.9283104924277591,0.00018728211481281107
56,60.07599578139471,631,192,LinReg,ratio,5,50,0.9185505199761941,0.11114248357481982,0.03342083201262418,14.694442448953861,0.04069258271059088,297.51368869467194,1.1832107783849402,0.9250599801572904,0.000298036166333418
57,60.12766567827214,778,177,LinReg,ratio,5,50,0.9445085562743725,0.07889812662029673,0.025077122085653485,16.677903137340994,0.010727939660332671,347.7248921811658,0.9410682324273536,0.912108061627561,0.00023786709823946488
58,60.874417796976644,158,120,LinReg,ratio,5,50,0.900880622190601,0.11428797169782463,0.041864007058166196,16.441298148822685,0.06675612154865382,350.4580234731821,1.052122307695166,0.8848363420732244,0.00034573685127744776
59,61.896183269006336,313,178,LinReg,ratio,5,50,0.9113087678787607,0.11514692601481687,0.03758859060672536,15.843762399319687,0.0339614133684585,330.09312230565354,1.3727483038774326,0.9033823986135062,0.0004018007024854087
60,62.1440587154772,157,167,LinReg,ratio,5,50,0.8705599541847753,0.12077307975596974,0.05366801913097489,14.230748543714203,0.0605073375419381,283.8538031571059,2.0288731381087786,0.9172060841510582,0.0005917777038618173
61,62.92016425866607,863,180,LinReg,ratio,5,50,0.9438182263850777,0.08334956278213196,0.02513981073192341,16.62901278015111,0.03768294306897634,353.4898344443219,1.3410232036437573,0.8930861414596835,0.00040559572333679836
62,63.529497856950215,332,169,LinReg,ratio,5,50,0.8995561700706243,0.12828344436543532,0.04117266074242083,15.84291427461174,0.03728130424765385,344.35110065009667,1.5182659004473558,0.9141009561017711,0.00037873434696592147
63,63.66020966968477,257,135,LinReg,ratio,5,50,0.8641829760614925,0.16028369710252968,0.04527450730325151,14.783847664177953,0.037117387307101984,317.6751493213541,1.7656240432648014,0.9247127027569465,0.00041844337666554744
64,64.50946728148192,190,121,LinReg,ratio,5,50,0.8865158854684062,0.10881606561623378,0.049499180070875094,15.662123661852132,0.06226698591601092,326.6289817988978,2.605205779457683,0.9171048490187934,0.0006611750287309796
65,64.72950475234842,979,196,LinReg,ratio,5,50,0.9412088167272339,0.09280545457519028,0.02400004971490042,17.18890325477687,0.0370044592140728,385.85275662812046,1.704331793041626,0.8969445497036355,0.0004552013102645628
66,67.10897136827184,241,108,LinReg,ratio,5,50,0.8605449200472826,0.1549343917217214,0.049948374280513526,15.28594028315096,0.17459180850981232,332.97340866095266,8.523154817256614,0.9217364488009275,0.0020033202233791735
