,sigma,n_train,n_test,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,MAE,MAE_sd,MSqE,MSqE_sd,R2,R2_sd
0,0.17154118108564367,179,189,LinReg,ratio,5,25,0.8605661282260793,0.1461514680297684,0.05377845582684601,0.15350724906007493,0.0006349323735444201,0.035899936569185914,0.0003859693554641776,0.999989142057923,1.167364988842051e-07
1,1.9148690377838062,518,131,LinReg,ratio,5,25,0.8726073014252274,0.13900741052276014,0.05015997104848458,1.188585961593842,0.005402324319695887,2.5554632511304822,0.007724860125403526,0.9991000736551255,2.720369832843901e-06
2,1.9943417332783486,111,166,LinReg,ratio,5,25,0.8371225792153209,0.14825985186311513,0.06273911834717236,1.5693325423882234,0.014159569273537072,3.6160703817297635,0.04909604279720089,0.9990033484292045,1.353171896788934e-05
3,5.037359246695827,694,108,LinReg,ratio,5,25,0.9274786515772586,0.09124023940955686,0.03012338287316103,4.064578294655434,0.0015259356933648301,25.126489064011967,0.10730666182495507,0.9919214150435975,3.450087999689812e-05
4,5.872753868879254,140,190,LinReg,ratio,5,25,0.8633753344353268,0.13662723269326985,0.056608882519986095,4.988286213610187,0.02589939643647346,37.03727790201722,0.20836701267938648,0.987831950599456,6.845589760764984e-05
5,7.052523330728044,793,156,LinReg,ratio,5,25,0.9337463167676476,0.08349441937872126,0.030628762074118233,5.613415935106348,0.0075941482436513216,47.04642764919109,0.08695482599600081,0.9863607204409648,2.52091654994564e-05
6,7.432527968569103,346,163,LinReg,ratio,5,25,0.8928892993749448,0.1227347077364147,0.04546822797931662,5.847692634424644,0.01925150279151819,53.78465578636704,0.22918107666589946,0.9854385738810947,6.204749787703487e-05
7,9.675557827986557,310,193,LinReg,ratio,5,25,0.893798735916846,0.11745193041521634,0.04361488917189469,7.982135773501606,0.022842321473640622,98.84797032856744,0.4504554632501136,0.9734746060414244,0.00012087763242669829
8,10.71487471596113,553,171,LinReg,ratio,5,25,0.906295122248804,0.1243147976947137,0.0388076763516638,8.3622050328649,0.02169170670139291,100.86757121642873,0.36135398527756774,0.9670783248131112,0.00011794056689706973
9,11.440600684667068,743,191,LinReg,ratio,5,25,0.8985567935946034,0.13805991777670992,0.037503689170295486,9.055165758143216,0.014247197802658266,127.70667078826051,0.37184812163214886,0.9616668253007098,0.00011161608802535462
10,11.502024706280212,896,154,LinReg,ratio,5,25,0.9120763301376931,0.11889956994243635,0.03572315118711283,8.481871487343515,0.011922689412907717,109.97765403835639,0.2931020077523731,0.9704287151419817,7.881058238139987e-05
11,12.010451814802314,963,101,LinReg,ratio,5,25,0.9249073353667501,0.10474225201926696,0.03082112880368662,9.53094127430717,0.019693450925278615,158.65299546338593,0.41584795492885535,0.9515835879633953,0.00012690504753225734
12,12.435853751008729,273,191,LinReg,ratio,5,25,0.891202440508627,0.11413445498267667,0.04433684964879377,10.450957043227746,0.04380916057459334,165.8324079641411,0.546582437702848,0.952069226092593,0.00015797949004611365
13,12.751410867207168,544,169,LinReg,ratio,5,25,0.9026739752184018,0.12371142065582795,0.0405167632919483,9.729066882505357,0.03621084015034528,157.78036174627155,1.087547955145796,0.9530791443981871,0.00032341591817048855
