,sigma,n_train,n_test,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,MAE,MAE_sd,MSqE,MSqE_sd,R2,R2_sd
0,2.968750756700922,191,173,LinReg,ratio,5,25,0.7062921555829407,0.052850955828958095,0.16735153362052557,1192.4585640288515,282.1894566256968,1897649.3263717357,830643.4370863403,-508.12421724291505,222.85502586672558
1,3.148931113706732,262,179,LinReg,ratio,5,25,0.6268157781854305,0.04978202297127192,0.4203656847032534,331.5511584350728,165.76513020285103,198554.34221413868,100922.8904217233,-56.28767889618321,29.11866885045977
2,3.539718285002502,513,144,LinReg,ratio,5,25,0.6843075172142616,0.015214013211955113,0.30572557090211894,183.25692888603263,66.79364670509318,39492.588063266514,19935.552703474343,-11.278343663060589,6.198012822410827
3,7.921885974179476,926,177,LinReg,ratio,5,25,0.6622884282317371,0.04296623745870307,0.32655470387896296,147.64417465563199,59.281093266989345,37253.90647323262,19040.876204001594,-10.353356116602587,5.802823617209122
4,9.416657588315891,847,157,LinReg,ratio,5,25,0.7079429534214974,0.040951101991943704,0.24638186128126036,164.60992719200576,45.608022154462226,30743.72880289659,11570.300692835941,-8.699446824318777,3.650354744898976
5,10.331960630128444,907,128,LinReg,ratio,5,25,0.6737051043495973,0.0770543005468479,0.2710580098730875,116.60693254267441,41.06563699247815,22623.48392553815,11606.290998958526,-5.3354848330291915,3.250227985824065
6,13.334337815208974,846,169,LinReg,ratio,5,25,0.6539188603502686,0.07895544300740565,0.25061184607589326,165.30256464489528,46.91682017160734,40085.822075399396,16422.85134203897,-10.965359713105832,4.90211535272353
7,14.45898464966453,580,123,LinReg,ratio,5,25,0.6903214261130245,0.07084031576733858,0.3486559447600505,92.33757483343805,40.37467833957412,14886.93415206999,7397.529491966656,-3.7632799682503797,2.3669416203286313
8,14.56992632217059,708,145,LinReg,ratio,5,25,0.6904327308897646,0.10612644759710559,0.16702577120999595,206.15750277978415,49.68572610668418,60797.492851148054,27213.300296206344,-17.76560518287719,8.399590593842063
9,15.708246836698903,430,172,LinReg,ratio,5,25,0.6728895536794682,0.03246157405666048,0.31026098064282354,289.36660779264656,108.10547724762944,119965.73151343288,55984.978257041286,-33.405273820585776,16.056072700705926
10,16.075340696662565,435,184,LinReg,ratio,5,25,0.67973084942732,0.019311628397545768,0.3361373480826611,206.75306678770085,77.67647482289435,50571.20695052411,23895.593181630335,-12.689459196163067,6.468458388744281
11,16.30341731024919,817,177,LinReg,ratio,5,25,0.68908089828606,0.04746777055108632,0.22899446924502387,234.3665486747352,55.65337794502059,65008.74599212699,23605.531828067236,-14.13267449444238,5.494873404658537
12,18.162854730996226,832,196,LinReg,ratio,5,25,0.6631784523631601,0.06525108958533968,0.32416716992393513,220.78599363138824,92.79610840527452,84200.61670506376,42216.04163536974,-22.65497484733644,11.860001056010352
13,18.780735121928895,200,123,LinReg,ratio,5,25,0.6525911348347264,0.016178338003347992,0.4347728630372693,495.4878287523062,241.6592643263805,312893.7925728072,157909.96356535394,-83.94068174456662,42.86751695906457
14,19.196611499437168,935,164,LinReg,ratio,5,25,0.6555750288872946,0.07420539725243423,0.22672375716906118,213.8159161508775,59.175680074840876,60708.34689801589,25644.99419569777,-13.694380856915506,6.207339369955512
15,19.389958189073532,895,198,LinReg,ratio,5,25,0.6879789404166394,0.03824378810667828,0.22631065863423805,249.36166874872373,63.383799778348774,73674.96091043143,28573.44430340178,-17.657444477411605,7.235938017900602
16,20.339610125529973,948,189,LinReg,ratio,5,25,0.7178377977323053,0.032468660547516376,0.2407500927510298,149.01942879398027,44.67325386879337,24755.051782099374,11456.30307843138,-6.02387869842232,3.250556042603441
17,21.82663193180231,761,194,LinReg,ratio,5,25,0.6868639873448863,0.05021733304311473,0.26505046500724266,158.98635607254192,52.95237619833802,35532.18534614292,17360.667444813516,-7.965753007526427,4.380576506614987
18,24.378478883209077,575,111,LinReg,ratio,5,25,0.6946626510683191,0.1041184954884094,0.1740306953826826,343.2710403639872,86.96644782901498,177509.64702309584,76410.06822099145,-52.67282664261225,23.10378288815959
19,30.962238284513166,562,148,LinReg,ratio,5,25,0.7159906675574164,0.07120309529239476,0.3493050656084874,137.14110406868727,56.92323227713783,29466.37602893281,14416.929910365545,-6.484851234537238,3.6620918545219743
20,31.182482962480698,540,174,LinReg,ratio,5,25,0.7113299992025871,0.09072739790031742,0.1507840220065416,644.2181574431887,150.66696332050262,683595.3109976265,289984.5780143476,-158.1295380939498,67.50355248406947
21,31.277822806617785,196,129,LinReg,ratio,5,25,0.6924354003660307,0.03839943167953709,0.21585423443404705,1247.0880271871647,337.21004279837103,2005884.6676494107,895708.9858174787,-565.8103817071471,253.10386002634436
22,31.772918085791915,897,129,LinReg,ratio,5,25,0.7284762258649753,0.09610233802080324,0.30877344274765745,82.64194282370507,28.83608195009351,11072.407317121713,5050.701820770617,-1.2896099653800763,1.0444103878943836
23,33.335782067724516,514,172,LinReg,ratio,5,25,0.7432367197130944,0.09701734994856362,0.2791133943802849,77.79442692829224,24.41796468032581,9719.895685272584,4215.736067282155,-1.2153506670059722,0.9608471130740066
24,33.67900011575667,226,195,LinReg,ratio,5,25,0.6434871185467754,0.06248849706959239,0.32173671744240334,581.9052695104745,196.42416853444328,486567.1301972408,203041.36973107897,-110.31406196914548,46.450650300573194
25,34.458032597488064,959,167,LinReg,ratio,5,25,0.7400053311965468,0.08921989393130146,0.3145501772127449,86.67706437281338,29.935002060850568,11334.122111660572,5138.5861806313,-1.5345598759616579,1.1491012911533725
26,35.966410939643524,365,146,LinReg,ratio,5,25,0.6801817433591004,0.025640055884299292,0.2970179235048923,388.0666626489723,135.2260834636475,180152.57937503015,79753.69368527264,-34.49620689528141,15.714199716352866
27,36.26556451006004,178,192,LinReg,ratio,5,25,0.6676127907946541,0.05607898034287158,0.37219097325975425,279.3756692403762,126.90207158301361,125337.6002137593,63293.943864711066,-28.62989473206429,14.96273177953106
28,36.94125001437233,692,152,LinReg,ratio,5,25,0.691387636474405,0.07757095881589804,0.22610365914802902,209.3924904253442,64.12334670848168,63582.94340844394,30316.180891439028,-12.062235148253242,6.228039508286886
29,37.66524667254189,150,174,LinReg,ratio,5,25,0.6782779581332545,0.0446043378141441,0.21436829310843236,1420.7958495746304,399.251795577348,2380204.829440023,999051.0285699939,-598.0773524427095,251.45266396744753
30,37.8861709942908,141,135,LinReg,ratio,5,25,0.6636959921323968,0.02966506544907504,0.41087863044148143,364.26683470307506,167.8083984795382,167095.7907663555,83248.13525394212,-32.548823733451684,16.714227228370085
31,40.0032579976598,420,191,LinReg,ratio,5,25,0.6873460346080288,0.035407666952823276,0.2456991051327053,564.0160998097131,158.95363515950947,367714.05192191433,141742.28958534208,-73.39179215148098,28.675713889081827
32,41.41891792382064,436,171,LinReg,ratio,5,25,0.6581279408276467,0.10268986340102705,0.20404401648638157,461.35132284339466,99.60820632569222,303614.13110588223,123408.94744536187,-53.772711686329295,22.263267764638027
