,sigma,n_train,n_test,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,MAE,MAE_sd,MSqE,MSqE_sd,R2,R2_sd
0,0.6935519975255987,334,178,LinReg,ratio,5,50,0.8978201005722501,0.10179362513324308,0.04621536169933143,0.5164373471370436,0.0030088265737850907,0.40983929629778687,0.001973077394677408,0.9998691428714652,6.299816649531125e-07
1,0.9173101036315189,873,166,LinReg,ratio,5,50,0.9253978709140219,0.1080587477413643,0.029077294690797367,0.7269122918020697,0.0018045597818059404,0.8133174718519512,0.0029661871755093158,0.9997734670726361,8.261706986915173e-07
2,1.6886952345034567,439,181,LinReg,ratio,5,50,0.9052494573620035,0.11659654758262226,0.03818036299259648,1.3039610256485348,0.006190218499161112,2.691034467936106,0.023303820832977832,0.9992197562058579,6.756755367270351e-06
3,2.77583629881315,774,191,LinReg,ratio,5,50,0.9281977031015806,0.09641732414379417,0.031363049182819305,2.4287835655611976,0.002596719019336552,8.890504784793281,0.028636172015973578,0.9969401430780994,9.855749620619704e-06
4,5.206843089123414,586,161,LinReg,ratio,5,50,0.9056696479370371,0.11959897338980599,0.03853939063006146,3.8465433368168815,0.01406841110899826,23.09410038330219,0.13378071265808866,0.9932037843232385,3.936947365451889e-05
5,6.116447441846195,406,173,LinReg,ratio,5,50,0.901842184614523,0.12154981405369904,0.037293240468460144,4.808624597677165,0.011570195703392882,34.53995216435628,0.16864271521554902,0.9904774588986422,4.6494192564109026e-05
6,6.166526395926397,544,119,LinReg,ratio,5,50,0.9130887357527241,0.1060195624684098,0.03654008482622235,4.909592549961213,0.020266613283827083,36.429228867012164,0.09092174887494593,0.9901036755644357,2.4699702768898612e-05
7,7.926068848598266,683,177,LinReg,ratio,5,50,0.9288199209684769,0.09360721050150055,0.03256831783954222,6.747404787708139,0.023772102011000492,64.76059313882617,0.38391916071411686,0.9810076383915259,0.0001125921054038792
8,8.587489478222631,621,179,LinReg,ratio,5,50,0.903000926035111,0.1306570302436806,0.03462516694333608,7.0119397377687145,0.02724373425875355,79.0723502217019,0.43184250152541176,0.9766785426482649,0.000127366853947734
9,9.421796989013819,510,150,LinReg,ratio,5,50,0.8893487382517211,0.1433405402670296,0.04156256319405366,7.661303101825042,0.01975095532327946,94.52946713466125,0.21727889356438948,0.9736774719940505,6.050314187006858e-05
10,10.77815311534358,703,131,LinReg,ratio,5,50,0.9210491585118552,0.108898102145325,0.03353695917060133,9.376906689706514,0.03274998807768643,132.62411376583597,0.831231463152571,0.9574081496001793,0.0002669475792971366
11,14.328812731031158,441,131,LinReg,ratio,5,50,0.897683656601954,0.11923980242446164,0.04308332462674863,11.33329091365569,0.03338798478216103,194.49177847082652,0.9180407394205407,0.9488469645822497,0.00024145272786202135
12,17.540217745036113,242,131,LinReg,ratio,5,50,0.8844546334791965,0.12256576798572902,0.04857243436459556,13.766101964876668,0.037379653898443346,297.3957410264097,1.8953927395032866,0.911805442453427,0.0005620905109822449
13,20.224465986504104,421,132,LinReg,ratio,5,50,0.9122582406560489,0.11670998827402647,0.03589814618026389,18.648224431184524,0.016001652812802906,538.9505907888926,1.8543463438926278,0.8445861712551959,0.0005347263182352963
14,20.997047014842643,974,128,LinReg,ratio,5,50,0.9157753293751664,0.11351736645137787,0.03600459590749948,15.855877166322488,0.05861300333263269,390.7364230284084,1.9723379052193755,0.8969627407287845,0.0005201058312799269
15,24.337320327184464,251,194,LinReg,ratio,5,50,0.8798976538270911,0.1296621484027856,0.048637069010985384,19.93327087554428,0.14400105055130832,621.0121404620157,7.738375159580279,0.8425105580258737,0.001962461450048386
16,24.827541609232785,608,190,LinReg,ratio,5,50,0.9014268050676176,0.1363655253670943,0.036354763057548596,19.543150788460604,0.12169734214123344,597.6189388164252,5.839595102820736,0.846669703794333,0.0014982571479578001
17,24.901463408629677,483,158,LinReg,ratio,5,50,0.9074636560297393,0.10765621766314648,0.040156049709971185,18.25519637276911,0.056545179694158954,524.1995440447962,0.9198421274241063,0.8623780819480484,0.00024149284240940807
18,25.894332872168004,427,134,LinReg,ratio,5,50,0.9101561973062829,0.11126121122182688,0.03816566497387124,23.15039700149684,0.07818395146532736,846.574351717582,4.956125339104352,0.8130202079761426,0.0010946413428067634
19,26.663288027633048,507,176,LinReg,ratio,5,50,0.917692459821316,0.09657703750629582,0.03715893335951699,21.491866038220518,0.09466417856092538,712.4980848038281,7.339004310697601,0.8184375629398005,0.0018701629332974837
20,26.79123773247958,871,145,LinReg,ratio,5,50,0.9185522895413041,0.11878955664947852,0.03221137974514185,22.657266634178146,0.020240959381757267,823.4404963065513,0.8746382934174766,0.8158710032744618,0.00019557730301953002
21,27.18042019574686,481,182,LinReg,ratio,5,50,0.9116396193120416,0.10833257224848257,0.03740689251794957,21.733881363138536,0.018630728978534752,703.7901796852714,2.036935360297218,0.8133610073917686,0.0005401774202418789
22,27.429886522048943,665,114,LinReg,ratio,5,50,0.8999530704778351,0.13126408294460115,0.038928041032157815,19.758332706723564,0.08422926225647434,641.6652326926034,3.1845198909571315,0.8258958243218795,0.0008640614798764979
23,27.590651872729957,484,185,LinReg,ratio,5,50,0.9075350485606668,0.11900469835759266,0.03753018574594553,23.47304227581557,0.09769653642449594,817.9673884342707,7.7124025133895,0.7986817278030653,0.0018981778129992472
24,27.978510842010497,234,139,LinReg,ratio,5,50,0.882641530941047,0.1311481671600603,0.0482499553490672,24.339212762966156,0.09691814767275933,943.3993470389327,7.723022575013977,0.804417609168704,0.0016011111565916384
25,29.32843978047943,550,169,LinReg,ratio,5,50,0.91206607613646,0.10847854454956425,0.038327475253475005,22.989119511067067,0.0711526353439051,797.707634808545,6.562043963611991,0.7660598464282002,0.0019244213112749378
26,31.238011011185332,533,191,LinReg,ratio,5,50,0.915490647366213,0.10111151790350054,0.03802475341974239,27.004666035892654,0.09586751917529539,1154.2848807701516,5.440363265848435,0.7404277730008195,0.0012234130691017979
27,32.670619290698,995,139,LinReg,ratio,5,50,0.9248944364800434,0.08838793208588186,0.035715057346148875,23.8162306652273,0.06669012422937712,882.7058007703454,6.737943401324792,0.7621404929444772,0.0018156489904206459
28,34.627345657085975,913,199,LinReg,ratio,5,50,0.9287189662799289,0.10596088581919189,0.029910883890388852,28.14340123713397,0.06536414080585595,1201.8192237719963,3.483063552374723,0.6977289563036384,0.0008760296344176375
29,34.75536857306051,240,163,LinReg,ratio,5,50,0.8640684748565287,0.13525480029089312,0.05530823077931779,26.001625085735395,0.21111054746237878,1103.8681282901025,17.26364511061159,0.7708987060509896,0.0035829673235009806
30,36.81588075854309,430,130,LinReg,ratio,5,50,0.9014042196012602,0.12290269432123929,0.039837965098101565,27.441498585656294,0.1437492938469826,1145.9505126181,9.959566936655355,0.7418860802877566,0.0022432930849547827
31,37.13851743457669,409,149,LinReg,ratio,5,50,0.9043714507524453,0.10818398225056147,0.040373709322403986,30.602612856692744,0.12219606604120896,1405.3703856929794,8.951457162812787,0.7071367584321433,0.0018653821000821015
32,40.234743650398144,542,193,LinReg,ratio,5,50,0.9085166461241225,0.10830711608586124,0.03824383530478985,34.25419246381821,0.1603414705300545,1925.7621712601608,14.537533659325366,0.683265755828073,0.0023910194126917014
33,41.211913475957274,226,123,LinReg,ratio,5,50,0.8673440075357711,0.13444924619998713,0.05023856873155438,31.867350901731676,0.24151700073106624,1706.8617378876934,15.510521979659005,0.6203027974812806,0.0034503684009988224
34,41.933873161312405,569,189,LinReg,ratio,5,50,0.911843958481905,0.11458225156588064,0.03535469961616793,33.69205250561862,0.12089577430709997,1670.9717123391604,11.086234638043983,0.6180372011379536,0.0025341716917881346
35,42.472593974161065,136,148,LinReg,ratio,5,50,0.816038058680566,0.16605663206833,0.062143097966805984,29.123280139381524,0.13207390627645746,1386.2304781692003,8.871365509814133,0.6754562835353738,0.0020769604896248416
36,42.53203583322639,655,126,LinReg,ratio,5,50,0.9084495761267722,0.0978433555939511,0.040947967657937845,31.38789261609493,0.0865109273288684,1645.7958616860417,10.236382055862151,0.610855486522113,0.002420368168152648
37,42.663157182014366,533,135,LinReg,ratio,5,50,0.9115630900790178,0.1086141605629671,0.03600632296951252,35.151610153368495,0.11654161638429872,1886.8374194941389,3.6773553452939285,0.6279098592148594,0.0007251857812499031
38,43.675037458724155,768,102,LinReg,ratio,5,50,0.9209695130611112,0.10433348027152951,0.0340790733833887,34.10154809884609,0.05134832350460862,1842.2411236656005,6.738534591591982,0.6710109036256844,0.001203373639691544
39,43.8610069345394,851,113,LinReg,ratio,5,50,0.9206018766899329,0.10212702996501188,0.03441393382314935,33.813851702626245,0.08969440932877307,1851.9975083409422,10.062498030452744,0.6397189515941242,0.001957522795611761
40,46.55871920939624,328,133,LinReg,ratio,5,50,0.8763716095028983,0.12864229005603456,0.05024129046169093,31.125580405323205,0.1302801188789534,1550.704796344214,15.0117694073636,0.6918972103964083,0.00298262315445107
41,46.63358657245115,629,123,LinReg,ratio,5,50,0.9211393356938338,0.09482877834270871,0.034560108706195455,35.975390678214474,0.07112566671703986,2057.8093998395575,4.596576166328147,0.601807773370643,0.0008894511312293263
42,46.83147477870332,637,103,LinReg,ratio,5,50,0.908565288330647,0.12631115769792792,0.03532635590527778,35.37117752677738,0.10269463824871561,1880.8192876235782,4.952903260206588,0.6837412392953696,0.0008328280432204655
43,47.661455251750965,451,129,LinReg,ratio,5,50,0.8980558717947398,0.11691778063482144,0.0436678886835265,35.46133009516151,0.10363991306610139,2109.8434194490533,11.241662401593599,0.5742377837023492,0.002268545170154054
44,49.64447570253002,851,172,LinReg,ratio,5,50,0.9288495317094018,0.09407795750082279,0.03143991614845316,38.265604729507615,0.1435675769132462,2226.1388467491074,7.114453924067803,0.6271654099208963,0.0011915314789506621
45,50.640877467409354,665,130,LinReg,ratio,5,50,0.9140533650239897,0.12002858793763539,0.0337291642575543,40.64769337356356,0.03592846730894756,2588.70148654303,7.99598639669146,0.5858224789457184,0.001279312366211829
46,51.09643824704319,745,167,LinReg,ratio,5,50,0.9120526019114414,0.11491855501871243,0.034837943420998975,37.84956585908652,0.08002528983234115,2231.4862927776285,5.129129964103125,0.5984372415673616,0.0009230025671280231
47,51.84458378049435,797,198,LinReg,ratio,5,50,0.9213038320188734,0.11270225092371047,0.030557768443249006,46.04366181253248,0.09486876517001343,3332.430510962948,9.947688901681085,0.5341197666666369,0.0013907061561813944
48,53.33691882751083,783,108,LinReg,ratio,5,50,0.9342136321495192,0.09762868066548036,0.027397860618171184,46.80655137852908,0.06188518704515415,3133.209784489338,7.453026557452448,0.5216106294718356,0.0011379540243362555
49,54.706748941397734,955,144,LinReg,ratio,5,50,0.9335255387080247,0.08358633008420083,0.03078937079708599,46.0282521755769,0.05554244690785846,3386.0426986645416,14.672015513825178,0.4355004249038368,0.0024460254227228694
50,55.111472859133436,960,195,LinReg,ratio,5,50,0.9314316447959535,0.10815811385685363,0.028181126350602312,48.90489927050431,0.0701489527881842,3757.6306638236147,15.614828146738482,0.5221007700093947,0.001985909477374919
51,55.21704456086758,824,134,LinReg,ratio,5,50,0.9204464063048662,0.12523163426897818,0.029283332609180788,44.655585125113404,0.0446067117109247,2948.768856628374,5.676436166834512,0.5763232054471372,0.0008155858924792867
52,55.620835272324264,427,185,LinReg,ratio,5,50,0.8751474578124986,0.1462487077238563,0.04562730800256224,41.11430605275875,0.0905819264359782,2841.814321098021,14.715381238904603,0.5322546377489987,0.002422062299127812
53,58.15020000956967,128,140,LinReg,ratio,5,50,0.8323735179515732,0.15333943007589623,0.06257749954792102,46.63903796015395,0.4285136404354953,3592.717493920082,67.29872439996873,0.436621330056618,0.010553199884350273
54,60.78367328357719,732,172,LinReg,ratio,5,50,0.9291933484114527,0.09482524086102714,0.030241077885542842,51.34122522524162,0.21938209492283836,3845.7179545179215,19.793068722056457,0.3879808875247962,0.00314992843877242
55,61.23838856527485,421,101,LinReg,ratio,5,50,0.9237761914233553,0.09209853056777356,0.033458722144634724,51.48956151358337,0.2761292814414107,3814.799224806001,28.221808644273317,0.48627329682075343,0.0038005399126386243
56,64.51467972981689,534,138,LinReg,ratio,5,50,0.9086329392569868,0.1121489325190138,0.037202537630639666,46.19322913900137,0.21420516031025144,3116.5221407069153,23.47067086377208,0.5284986314015473,0.0035508983843388236
57,64.61082490171195,195,140,LinReg,ratio,5,50,0.8707810064690445,0.14515954556878893,0.047246368690005376,58.312231241247375,0.6278254232606308,5202.47701404191,91.69549713604255,0.35559645708721327,0.01135784032570049
58,65.15208257936145,956,128,LinReg,ratio,5,50,0.920657271352191,0.11630838084592077,0.03236530054665428,52.50409672113185,0.1580694098299958,4543.62342178352,29.264340820147144,0.41116199860680536,0.0037925581327909923
59,66.88011770974225,513,174,LinReg,ratio,5,50,0.9163146056035798,0.1103550783523766,0.03743251772645573,58.19474039057597,0.08869305178012188,5015.804937673187,5.714448313952889,0.3473993271017331,0.0007435003675916452
60,67.17123125602393,102,146,LinReg,ratio,5,50,0.8173048336780883,0.15989417775212475,0.06586486009305106,52.07326268685118,0.2743262802986404,4559.353592070507,59.34468818221953,0.3446455353252006,0.008530114098321055
61,67.66722888790058,798,161,LinReg,ratio,5,50,0.9152350508067639,0.11757912867163679,0.03315247725060686,55.12479011788642,0.16665831353334282,4765.208183427637,27.61313429886242,0.49762879218924794,0.002911109671431353
62,68.25525128417868,692,182,LinReg,ratio,5,50,0.9219336403641,0.09450545819939486,0.035610166470474956,52.736456598840064,0.05771670120271376,4371.338900195878,20.138372557680302,0.3941696235741615,0.0027910070817608115
63,68.4883748558219,363,199,LinReg,ratio,5,50,0.8819607791067471,0.13198513795649827,0.0462603312707151,54.273084861887014,0.11894721452401369,4679.39099926447,25.553814305452793,0.47240955047987543,0.0028811331172126416
64,68.63210320311275,689,176,LinReg,ratio,5,50,0.9144946536639402,0.12575849191372582,0.03268211711801157,57.8193857122834,0.17934736560342837,5204.563153315064,32.00789500551385,0.31149680019752124,0.004234272403093268
65,69.1055284215683,975,109,LinReg,ratio,5,50,0.9133480290586415,0.11842621548120824,0.03790261616155628,50.67069963016361,0.24285942888353043,4175.587669920849,36.73340654250139,0.5331986004564824,0.004106537076819584
66,69.11516285469524,472,189,LinReg,ratio,5,50,0.9125771026584099,0.10536079158112069,0.03701157060042743,57.61717595603867,0.05246657685028747,4972.64457631511,10.305342596297216,0.4048646171208005,0.0012333626338308418
67,71.64553917863887,987,159,LinReg,ratio,5,50,0.9356462620711365,0.09161921046340542,0.02753424804380824,58.32189334004355,0.03809043653440957,5227.296017926234,18.553582519032933,0.4072002930159353,0.0021040626440648183
68,72.22520174679856,261,180,LinReg,ratio,5,50,0.8711111585746572,0.13783742387790698,0.048292751644732686,55.27004198145452,0.4434778421739258,4795.420874224825,63.23585489355887,0.2798907737684052,0.009495876114284768
69,73.41279090172408,125,159,LinReg,ratio,5,50,0.8778908845653752,0.11643429370331185,0.05576509823761045,60.82832989595683,0.15859017446912976,5451.427154325935,31.523033293717013,0.39585157750216765,0.0034935055165569106
70,74.49752654265374,223,168,LinReg,ratio,5,50,0.8629202213069297,0.1313937261792273,0.05582638895205612,57.376361873932325,0.5860134454485391,5056.774953275634,54.17576997832432,0.42745435405159465,0.006133969081795757
71,75.45218903021178,728,113,LinReg,ratio,5,50,0.9189897172216551,0.10811952535785829,0.03563342916148982,59.73181385006766,0.12921229110382154,5416.767343831247,40.766511984021484,0.26080303165825874,0.0055631855968069
72,76.27495279025865,741,131,LinReg,ratio,5,50,0.9354615729474338,0.06888723813491161,0.03143310393427884,61.4146422636267,0.11560770824226425,5514.7455097538605,24.623325258510906,0.40693696608835,0.00264802500078696
73,76.51724098855126,770,156,LinReg,ratio,5,50,0.9396549942189443,0.08480738652882806,0.026896774354319093,68.63397738025323,0.2134849331069052,6900.6731961293835,40.800172628278524,0.38421357938619566,0.003640832067990871
74,76.75652170053185,135,132,LinReg,ratio,5,50,0.8391306890721016,0.15483903005982436,0.058999176356302814,60.11646718613736,0.8753634534076612,6231.72442831896,83.80660952463008,0.35996051588274147,0.00860749536388442
75,77.32750408656169,544,114,LinReg,ratio,5,50,0.8964333749322868,0.12726427987654745,0.0442440814965205,56.29324079075066,0.21695429932859084,5176.112467614031,25.64287502556959,0.2824703181619641,0.003554699414595776
76,77.73432455433469,262,118,LinReg,ratio,5,50,0.8835258840194152,0.131613061064443,0.0424828214321604,59.214437454994524,0.26205891906158,5509.1368636209,39.263943670741995,0.3302847114143225,0.004773100399829212
