,sigma,n_train,n_test,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,MAE,MAE_sd,MSqE,MSqE_sd,R2,R2_sd
0,0.6184862773986776,784,135,LinReg,ratio,5,50,0.6245772169049749,0.12056644567488085,0.12855902425261242,11.895998643308008,2.6524658991652244,187.39246983342355,74.39921577709336,0.9401948790499816,0.02374403892584795
1,1.6966252220214195,439,101,LinReg,ratio,5,50,0.6144012620064507,0.13750732100526633,0.11419519209033893,12.743855992651309,3.02048268976045,243.62451335136424,112.09627719216284,0.9251887856657487,0.034422064117168145
2,2.7511310541621814,574,131,LinReg,ratio,5,50,0.568739686688167,0.10358317073477752,0.1324444781956629,14.154939677372859,4.208073054545778,277.52426737447007,149.79591204842473,0.9144098905595631,0.04619793658856859
3,2.8616771873704705,933,197,LinReg,ratio,5,50,0.5383045476615483,0.09616889429554011,0.1192752971659996,8.433406598302405,2.368005831592112,111.52629033950929,60.21334607583035,0.9656130666655907,0.018565598398800065
4,3.6942273796742087,797,124,LinReg,ratio,5,50,0.7304463396919729,0.16092041098550303,0.08872784487050638,4.068292186681259,0.1708902466824756,25.96811221759178,2.238770399916304,0.9922704425918643,0.0006663828384900877
5,4.143358953843134,114,178,LinReg,ratio,5,50,0.45146227920569526,0.034584998786808076,0.10545382493195489,9.016746395529237,3.7704156840861636,137.9776204610996,117.14596883454303,0.961391954246252,0.03277906162982635
6,4.2067516767875786,886,162,LinReg,ratio,5,50,0.7078937402591325,0.1629849297830044,0.09289522061076794,4.2497113028614635,0.24742040846752997,29.681163922807237,2.9209014712456245,0.990981417459446,0.0008875120625243642
7,8.94925020519195,351,186,LinReg,ratio,5,50,0.5289930440383669,0.10751832092717677,0.10962703077363263,5.588806633084659,1.372760771177263,50.88128682879462,25.24461035324174,0.9845546655889066,0.007663160137744612
8,9.467476782809248,474,185,LinReg,ratio,5,50,0.7795988687716549,0.16933956350708373,0.0742817519242049,4.202569757680531,0.07930006080230843,27.03824530762315,0.6976445166997983,0.9910821599750084,0.00023009933238853168
9,9.515698826856012,849,193,LinReg,ratio,5,50,0.8927681397162777,0.11733940042711488,0.04298578413513602,4.015108324527254,0.008151308183520523,25.73078309427327,0.1133290181041156,0.9928177079884114,3.163378659825971e-05
10,10.889142699330444,963,162,LinReg,ratio,5,50,0.905242000899984,0.11527992683485,0.04004847351281243,4.2438968166219055,0.0161398978553956,28.179142185143636,0.14273818230538352,0.9916402719668252,4.2345234506525915e-05
11,12.303823484477883,134,107,LinReg,ratio,5,50,0.7241775295759312,0.17650674574695543,0.08751320642404299,4.31829204608902,0.12871040629789768,30.144476543572694,2.040028120650272,0.9919592966602588,0.0005441547773824675
12,14.386681792194077,761,102,LinReg,ratio,5,50,0.6247008790505,0.13296849996087057,0.12188428246400419,11.24024055160801,2.5644104913102406,183.00731737263362,77.23292355834634,0.9382553802884538,0.02605752361590608
13,15.171754396542946,425,158,LinReg,ratio,5,50,0.8591655775947147,0.14857174554932875,0.05181439858969671,3.9344610914613987,0.031209677260063892,24.526263476497718,0.3257576593083834,0.9928190943895246,9.537673790484121e-05
14,15.699452033620265,558,174,LinReg,ratio,5,50,0.597431339609769,0.1446453604034368,0.10785117442324191,4.0339377354722075,0.2616559795816205,26.22671507423716,3.4514335103622416,0.9929217527846635,0.0009314967415663333
15,18.323608778806236,101,103,LinReg,ratio,5,50,0.6572421645182057,0.1357465626631546,0.1174351207199912,44.01959878186807,9.627622256998679,2778.11095099351,1202.7978203086197,0.06723430158886866,0.4038458393846118
16,18.44347898661638,800,171,LinReg,ratio,5,50,0.793556903318025,0.15732978913200307,0.07340837182538164,4.960278422655458,0.15928971723068325,37.64542894947425,2.780987220323621,0.9879643258064598,0.0008891134210513958
17,19.538003399487305,146,193,LinReg,ratio,5,50,0.8201105902378109,0.15472754586032353,0.06653694167594965,4.340545808771096,0.017143565405407863,28.74619177608989,0.27948423523435645,0.9918768557051229,7.897709681463111e-05
18,20.067378215835976,343,154,LinReg,ratio,5,50,0.8663783020961514,0.13694551874453142,0.051516557725253986,4.232450544001101,0.014703053168669933,26.05113146730152,0.1748261795159854,0.9920744614822311,5.318738732739694e-05
19,20.991871761536018,953,146,LinReg,ratio,5,50,0.7350912242759773,0.15936059002150813,0.09357995032600633,6.035350019774975,0.40684965841167997,55.8688594701535,7.506243499685137,0.9818661626007863,0.0024363661687941247
20,22.749577519793796,810,195,LinReg,ratio,5,50,0.6196849096998122,0.14290996206635193,0.1088432003767358,6.061804552254473,0.9554356608281053,54.63710926335749,15.420970533410925,0.9820883876217363,0.005055436687905518
21,23.82490874968001,915,120,LinReg,ratio,5,50,0.8717497040889763,0.13675314028299146,0.05092704665516685,3.8832650974749376,0.02539271896468635,24.62388004462976,0.2604197433945078,0.9921694005547422,8.281565271042118e-05
22,24.30552715115004,538,167,LinReg,ratio,5,50,0.7263769939354529,0.15862118775667358,0.09009762799999366,5.059653989076075,0.3414657252280022,39.02942151147721,4.896198997503633,0.9892491451628159,0.0013486831891845476
23,24.315993827742588,379,137,LinReg,ratio,5,50,0.4919570590111551,0.07645803740638317,0.10187528773680336,5.992444431333772,1.4167508857882274,56.93918494018458,29.046493957518013,0.9834783893780802,0.008428200431779899
24,25.124289816459534,700,147,LinReg,ratio,5,50,0.5503221555427105,0.10580023914607851,0.13283582659465157,11.54972053250784,3.744615170410748,203.54842037605002,130.92628094838133,0.9386482716903779,0.039462618292465425
25,25.18605273466612,216,189,LinReg,ratio,5,50,0.696890416779867,0.1618337291749545,0.0957559297001245,5.287107693502741,0.4584128640792494,42.80172709004862,6.569911705996621,0.9855974406992327,0.002210741233580276
26,25.89416277151556,445,115,LinReg,ratio,5,50,0.6350744010670432,0.15849711650142367,0.10169426739237515,4.211961170015222,0.38172661315191675,28.138185963033443,5.104602019596198,0.9915165327840963,0.0015390019790320218
27,26.947485689015682,227,166,LinReg,ratio,5,50,0.6842060941917938,0.1667936827872629,0.09437536830346177,4.500660782793726,0.30948481808012196,31.97963671021036,4.044364076712372,0.9901349499013843,0.0012476018597506763
28,27.041233379852148,926,123,LinReg,ratio,5,50,0.8440437637618287,0.15636400080778928,0.05534268684056257,3.8092890536436763,0.015819766868069234,23.124002275928973,0.19957785684248927,0.9927179968258085,6.284926673520648e-05
29,27.496112732113378,706,111,LinReg,ratio,5,50,0.6071900406365344,0.13903959981219335,0.11578256781166223,13.071342084812684,3.11527781588129,260.54128710056744,120.88498988567078,0.9221210153795346,0.03613400537365643
30,28.056034179675862,198,105,LinReg,ratio,5,50,0.47270046892909706,0.03570798534432857,0.13238691469442518,16.09757620783161,7.545608015783854,450.9863249479827,406.2127054803183,0.8635493390152046,0.1229039309996917
31,28.584049437746764,798,180,LinReg,ratio,5,50,0.5669545647313898,0.13324240836110024,0.10788768454578512,4.662672287036525,0.646171535019823,34.57465696014954,9.837443906905788,0.9892486772786022,0.0030590479702718634
32,29.222914019804193,610,158,LinReg,ratio,5,50,0.8990305699631248,0.12772780574485287,0.03986259211408402,3.989263502045538,0.01792985153118667,25.111696865404827,0.13544604497405016,0.9934104773953174,3.5542192941206e-05
33,29.6633685837714,895,105,LinReg,ratio,5,50,0.5452530680795887,0.1014291937849404,0.1328780322202257,10.886690142668227,3.657619070944164,186.00173800092102,119.41415961286506,0.953486198347596,0.029862121689926416
34,32.61833220267471,783,198,LinReg,ratio,5,50,0.756972713892495,0.17182571472796893,0.0814229995945022,3.867595846430685,0.05318413387405666,25.072498607210356,0.8217298587631847,0.9934702486678927,0.00021400705705286715
35,34.20663510502585,250,188,LinReg,ratio,5,50,0.4975782598495657,0.0589246218889316,0.1316996472733955,12.272206675476454,5.2253762668604296,242.48250647729446,196.81341916991477,0.9359672587454658,0.051972832713634905
36,34.73043210894008,456,193,LinReg,ratio,5,50,0.6743854270011266,0.1617140738508718,0.09882731145089742,4.676902234755295,0.47125271956663983,35.174060352345144,6.494476326068901,0.9897930096310181,0.0018846006587734199
37,38.710263780077426,267,132,LinReg,ratio,5,50,0.46779089203108765,0.04101500872631294,0.1007547504656298,7.510359531225096,2.394995093399357,89.9856726631376,58.14387801893684,0.9692520866175242,0.019867639726828153
38,38.916992620652195,790,132,LinReg,ratio,5,50,0.5599474931982236,0.11318959708191195,0.11724018822214755,6.187100801575178,1.3940259309864653,57.62215061772561,23.889042549965627,0.9805727196666782,0.008054179192160687
39,39.58815181755697,571,107,LinReg,ratio,5,50,0.5099365263589256,0.0738603203694703,0.13237055329628034,10.382034051946466,3.758061803536992,159.1311881994686,99.05716119785737,0.9414235233696164,0.03646311922654149
40,39.85720210875223,437,138,LinReg,ratio,5,50,0.8528699946827647,0.13339990459296594,0.06018580064899497,3.7999838349840394,0.06154352897941063,21.254871427515987,0.6228608842196757,0.99344320900056,0.00019214271201225964
41,41.13829230356298,640,142,LinReg,ratio,5,50,0.873598627915609,0.13292520196640584,0.0512892399431935,3.9817707518357,0.007691078728198461,25.846677615049092,0.05880411982523707,0.992309455977352,1.749685893732658e-05
42,41.20370133182313,835,186,LinReg,ratio,5,50,0.6434353950963525,0.16235720999702968,0.10056687207794024,4.421828717886776,0.19706426509251193,30.910130067119898,2.8046582711560135,0.9907813614004634,0.0008364614105746276
43,41.750994787036625,430,161,LinReg,ratio,5,50,0.5382154344498985,0.10358695919224976,0.12274695510647753,8.561841595723145,2.716278171392323,114.46429292103907,73.54515520483879,0.9650156004715355,0.022478041207522274
44,42.07808564462765,507,149,LinReg,ratio,5,50,0.7909641213014942,0.16225020914560476,0.07338208180385239,4.1834576061465905,0.09542522738224232,28.467816860926273,1.1868397475574208,0.9919921071037457,0.00033385368572122926
45,42.81077886262563,844,176,LinReg,ratio,5,50,0.847518019147061,0.13559294395456462,0.06262881812679419,4.242971969461616,0.03409835611020858,26.97450550252967,0.3307698004619965,0.9910105759250919,0.00011023112202174425
46,45.04506741382034,147,132,LinReg,ratio,5,50,0.5237779159759305,0.06156920999138442,0.14659595334647982,16.88053443708546,6.210070781459658,445.5592518208382,308.7310875235132,0.8571763560206468,0.09896349082556428
47,45.07541333697657,369,173,LinReg,ratio,5,50,0.5535668442569502,0.09272850622343505,0.13671910518328298,17.1447313843965,5.664869929461243,428.09755903875106,271.182769274797,0.8594429380465741,0.08903730585908098
48,47.51738290873252,573,189,LinReg,ratio,5,50,0.5857015597395075,0.09740895674577363,0.14035133431883678,19.737835950118306,6.068913036255242,589.7360363568232,339.18492563955755,0.8317193958466111,0.09678608849979023
